created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external
2020-11-28 22:35:39.837 -0800,MRKT_POD_AGG_RLTD_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11977904,31353856,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:57:10.322 -0800,MRKT_POD_AGG_RLTD_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12026575,31538176,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:03:02.762 -0800,MRKT_POD_AGG_RLTD_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12043539,31550976,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:47:29.515 -0800,MRKT_POD_AGG_RLTD_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11999966,31428096,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:19:38.325 -0800,MRKT_POD_AGG_RLTD_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12020605,31497216,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:49:53.841 -0800,MRKT_POD_AGG_RLTD_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12155684,31781888,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:30:48.987 -0800,MRKT_POD_AGG_RLTD_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11882067,31089664,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:03.141 -0800,MRKT_POD_AGG_RLTD_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11895348,31071744,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:58:51.484 -0800,MRKT_POD_AGG_RLTD_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11931161,31162880,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:44.276 -0800,MRKT_POD_AGG_RLTD_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11977904,31357952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:54.070 -0800,MRKT_POD_AGG_RLTD_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12026575,31537664,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:18.780 -0800,MRKT_POD_AGG_RLTD_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12043539,31600640,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:03.936 -0800,MRKT_POD_AGG_RLTD_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11999966,31406592,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:17:32.789 -0800,MRKT_POD_AGG_RLTD_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12020605,31523328,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:49.158 -0800,MRKT_POD_AGG_RLTD_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),12155684,31830528,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:05.531 -0700,MRKT_POD_AGG_RLTD_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:52:54.647 -0800,ODM_OVRLP_STR_FIX,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:41:55.714 -0800,POD_ACV_INST_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32100098,170578944,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:50:22.032 -0800,POD_ACV_INST_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32228083,171770880,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:27:57.859 -0800,POD_ACV_INST_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32356070,171319808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:39:27.353 -0800,POD_ACV_INST_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32536029,173137408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:01:04.175 -0800,POD_ACV_INST_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32254197,171717632,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:07:23.538 -0800,POD_ACV_INST_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32382310,173410304,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:51:46.954 -0800,POD_ACV_INST_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32529828,173672960,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:24:01.813 -0800,POD_ACV_INST_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32729741,205046784,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:54:29.999 -0800,POD_ACV_INST_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",33127713,182704640,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:40:10.780 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",926644,4412416,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:48:35.541 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",935014,4452352,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:26:04.503 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",935092,4452352,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:37:40.541 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",935092,4452352,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:59:12.048 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",916268,4248576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:05:34.989 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",937546,4464128,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:49:49.229 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",952604,4535808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:21:57.872 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",1016988,4841472,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:52:18.987 -0800,POD_ACV_INST_CLSTR_DEFUNCT_CS_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",1024845,4878848,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:49:27.917 -0800,POD_ACV_INST_CS_BKP,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",33139987,229827072,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:39:32.001 -0800,POD_ACV_INST_DEFUNCT_CS_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11202,55296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:47:50.133 -0800,POD_ACV_INST_DEFUNCT_CS_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11205,55296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:25:21.399 -0800,POD_ACV_INST_DEFUNCT_CS_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11206,55296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:37:04.849 -0800,POD_ACV_INST_DEFUNCT_CS_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11206,55296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:58:33.592 -0800,POD_ACV_INST_DEFUNCT_CS_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",10990,53248,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:04:50.081 -0800,POD_ACV_INST_DEFUNCT_CS_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11252,55296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:49:04.420 -0800,POD_ACV_INST_DEFUNCT_CS_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",11448,55808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:21:13.945 -0800,POD_ACV_INST_DEFUNCT_CS_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",12272,59392,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:51:35.296 -0800,POD_ACV_INST_DEFUNCT_CS_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(closed_pod_id,active_pod_id)",12274,59392,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:42:34.855 -0800,POD_ACV_INST_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32100098,171256832,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:02.846 -0800,POD_ACV_INST_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32228083,166746624,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:28:28.175 -0800,POD_ACV_INST_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32356070,172337664,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:43.996 -0800,POD_ACV_INST_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32536029,168666112,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:53.797 -0800,POD_ACV_INST_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32254197,171107840,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:18.513 -0800,POD_ACV_INST_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32382310,174055936,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:03.634 -0800,POD_ACV_INST_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32529828,169713664,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:24:34.533 -0800,POD_ACV_INST_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",32729741,202836480,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:48.861 -0800,POD_ACV_INST_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, POD_ID)",33127713,176506368,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:21:56.895 -0700,POD_ACV_INST_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 09:22:12.818 -0700,POST_MIN10_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,15323,3058688,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 09:21:17.290 -0700,POST_MIN1_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,184486,6379520,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 09:27:22.443 -0700,POST_MIN3_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,18394,9823232,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 09:18:00.773 -0700,POST_SEC30_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,14064,5970944,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 23:35:42.162 -0800,PRDCDIM_DMY,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 23:35:06.907 -0800,PRDC_DIM,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(PRDC_KEY),3928883,1426055168,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-14 23:15:16.300 -0800,PRDC_DIM_BKP_12_15_2020,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,3927543,1424863744,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-14 19:16:32.494 -0800,PRDC_DIM_INC10107246,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(PRDC_KEY),3927554,1424861696,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 03:26:38.280 -0800,PRDDIM_DMY,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-04 23:33:31.292 -0800,PRDDIM_DMY_20210102,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 03:26:33.780 -0800,PRD_DIM,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(PRD_KEY),133928,4800512,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-04 23:33:27.245 -0800,PRD_DIM_20210102,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(PRD_KEY),132934,4766208,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-31 05:10:44.546 -0700,PRD_DIM_AUG,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,22786,6754304,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:53:31.967 -0700,PRE_MIN10_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,15323,3057152,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:41:15.412 -0700,PRE_MIN11_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,15323,3055616,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:40:20.902 -0700,PRE_MIN15_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,69312,11719168,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:32:13.035 -0700,PRE_MIN1_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,184486,6378496,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:54:32.889 -0700,PRE_MIN25_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,60341,11193344,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:32:04.166 -0700,PRE_MIN3_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,18394,9822208,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 08:10:32.995 -0700,PRE_MIN60_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,38020,7051264,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:35:26.383 -0700,PRE_MIN6_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,50026,7106048,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 08:17:54.790 -0700,PRE_MIN94_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,35101,11799552,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-09 07:33:22.688 -0700,PRE_SEC30_SQL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,14064,5973504,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2018-12-10 19:15:43.296 -0800,RTL_9815_MRKT_FCT_AGP,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(PRD_ID, PRDC_KEY)",0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 23:40:54.156 -0800,SBTTLRLTD,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,3940752,41381376,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:44:28.622 -0800,TRND_SBST_AGG_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",508978981727,14951094731776,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:52:53.962 -0800,TRND_SBST_AGG_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",510321981522,14991974091264,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:30:12.161 -0800,TRND_SBST_AGG_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",512243138033,15048841754112,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:42:18.308 -0800,TRND_SBST_AGG_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",514016765406,15104790206464,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:04:05.880 -0800,TRND_SBST_AGG_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",512095929498,15056352095744,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:10:36.458 -0800,TRND_SBST_AGG_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",513511278474,15099355354112,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:54:49.273 -0800,TRND_SBST_AGG_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",514750639251,15136278403072,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:26:37.740 -0800,TRND_SBST_AGG_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",516660375567,15193698135552,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:57:19.926 -0800,TRND_SBST_AGG_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",512632327807,15075338644992,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:14.235 -0700,TRND_SBST_AGG_EQ_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 19:14:16.057 -0800,TRND_SBST_AGG_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",231128890418,7013773646848,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 18:22:54.480 -0800,TRND_SBST_AGG_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",232099397600,7043320704000,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 02:42:23.354 -0800,TRND_SBST_AGG_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",236027403096,7159348341760,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 21:09:26.528 -0800,TRND_SBST_AGG_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",237078977778,7192698293248,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 01:24:35.366 -0800,TRND_SBST_AGG_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",239814991645,7284134706176,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 18:38:09.472 -0800,TRND_SBST_AGG_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",240648201304,7310341822976,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 11:14:25.581 -0800,TRND_SBST_AGG_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",241369728187,7332496877056,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 20:52:25.120 -0800,TRND_SBST_AGG_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",232616463715,7071671429120,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 12:24:01.320 -0800,TRND_SBST_AGG_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",230947450497,7021307512832,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-03-22 19:44:48.690 -0700,TRND_SBST_AGG_NES,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",38528985,338375680,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-30 04:04:59.715 -0800,TRND_SBST_AGG_NES_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",36304221,314499584,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 22:20:16.660 -0800,TRND_SBST_AGG_NES_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( CSL_ID,PRD_ID,POD_ID,PRDC_KEY )",36304221,314499584,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:16:33.915 -0700,TRND_SBST_AGG_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:50.873 -0700,TRND_SBST_AGG_NON_BL_EQ_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:16:51.061 -0700,TRND_SBST_AGG_NON_BL_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 19:10:08.269 -0800,TRND_SBST_DISAGG_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",394543181593,6257221079040,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
